target_id	ens_gene	ext_gene	qval	b	CE1A	CE1B	CE1C	CE2A	CE2B	CE2C	CE3A	CE3B	CE3C	Cluster name	Heatmap position	Trend						
ENSMUST00000023612.16	ENSMUSG00000022895	Ets2	5.84E-05	1.12840033656991	9.01510458399876	27.6345198219902	27.117952441286	17.8112017283378	32.0180587975813	41.4615673668386	8.67990422146095	26.6323882370974	30.5620720151925	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000024860.8	ENSMUSG00000024065	Ehd3	6.16E-05	1.17037847309691	5.32408850812218	16.7149631727111	25.7723860276926	5.61368487973206	18.5062803229222	16.8640918268859	5.79404891191692	16.2588674547484	11.1534320258456	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000018361.9	ENSMUSG00000018217	Pmp22	6.70E-05	0.998978028709815	94.3544783847925	314.118992864705	274.470866620712	102.854500435378	271.238616316418	183.590554294989	82.3528703030166	160.180444393761	261.603695531393	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000114792.7	ENSMUSG00000024222	Fkbp5	7.20E-05	5.29291025327855	0	7.12878980801051	0.71990387032961	0	16.6953195047704	1.4230661697377	0	3.3393439885206	4.31367983330397	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000094148.5	ENSMUSG00000051000	Fam160a1	7.52E-05	1.76001271854594	0.830458430641879	7.07904998066258	8.08504912879965	0.972694532214833	3.66916713956412	3.89963502610923	0.749790287892673	2.6919472139399	3.22045916226408	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000086559.6	ENSMUSG00000013275	Slc41a1	7.61E-05	0.986397897428337	11.888248466939	31.3478878893803	44.9474744777821	19.3542623352355	31.042670761117	44.2595009649411	15.5808385989029	25.7896859988709	29.0448571755979	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000031646.7	ENSMUSG00000029641	Rasl11a	7.64E-05	1.64802310240432	2.4075152071011	5.07244796958313	14.7181885027014	2.25524636355889	11.2918061724844	12.2411111907257	2.83364183406057	8.0488387590658	10.0486021454987	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000034230.6	ENSMUSG00000031778	Cx3cl1	7.64E-05	2.26143574397728	7.24072814307877	36.1189433482402	81.219425208936	5.32819890383202	26.4648628849892	74.3029078577631	4.68428351504499	14.5243865572095	22.1348076137383	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000161017.7	ENSMUSG00000026494	Kif26b	7.64E-05	1.92411104734105	1.22504531029055	6.42850370100507	6.25748109138211	2.88564675742437	7.11177418585414	9.6940664786663	1.43088506619747	4.29307340992565	22.5746365921947	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000211915.1	ENSMUSG00000031760	Mt3	8.06E-05	2.43351066483745	2.95159795566934	11.7656220391127	31.2828716009951	1.20635695138507	17.9251695468981	14.2951834109278	1.26567395557777	6.09678256836281	14.2059587369128	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000064234.6	ENSMUSG00000052397	Ezr	8.76E-05	1.42952685063719	35.7801308110074	104.137483956833	118.986758755997	28.6658313690893	105.783493303282	107.603734297105	18.4907702691294	45.4800518159317	89.8569244826136	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000107893.8	ENSMUSG00000038539	Atf5	8.76E-05	1.27710166167547	9.99251690229921	20.3337941264632	58.5341958395313	18.7486349342883	37.9774078705716	42.6629353029535	14.0481247729383	36.7383933631018	40.1234305194901	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000033900.6	ENSMUSG00000031504	Rab20	0.000106017229101	1.92791048017992	1.58715627959161	10.181858278498	10.3667510412292	1.73748994841581	7.22563878429648	26.0381316448343	2.32147820491224	7.18383880422001	6.53527279134388	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000051293.7	ENSMUSG00000044197	Gpr146	0.000111987821606	1.9909648470405	2.25520539812492	8.96340827400049	12.1313105124752	1.80298196904558	11.5470282981572	13.7742660168127	1.15986351275055	2.82887632507285	9.36541610579578	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000022416.14	ENSMUSG00000021866	Anxa11	0.000114924285513	1.16284776523473	6.95187964108844	18.6541814198524	20.298828113906	5.72655534275808	26.6225553392511	17.5169613669445	5.53138574094274	13.1830233465044	16.8781900682066	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000112933.1	ENSMUSG00000079415	Cntf	0.000116485071268	2.31239512497636	3.24476372561199	12.9451056366189	44.1009990308781	3.08255035602225	17.8345736862496	11.1238029833578	2.02565317209271	5.52644779113531	35.6712860918049	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000194252.5	ENSMUSG00000039542	Ncam1	0.000134793572017	1.49218170744862	5.21260785725082	20.2388534153142	28.8156810061388	7.27610060824503	15.9625473706676	26.4891977872065	3.41371858676044	17.5423318671644	12.5140912584098	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000219979.1	ENSMUSG00000050157	Gm867	0.000153127717443	4.5910117732435	0.309535998058836	2.15018724132664	36.180726112241	0.084405053317602	1.04464988374018	2.75768542822162	0	0.230734808263129	25.8234937242226	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000154032.1	ENSMUSG00000036966	Spryd3	0.000166566539943	1.23576343998099	7.17292278364904	24.6718676698694	38.8943256178175	11.665375774436	25.441580353215	39.1168029648155	10.4460155641228	22.7047718902941	19.4585247285451	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000020399.5	ENSMUSG00000020183	Cpm	0.000172714711427	2.90469917316289	1.3641111105462	19.4556277442088	19.4045099268176	1.65980371796747	21.0185570646094	22.4364934302687	0.986839130854252	2.40107402647076	26.4873058583648	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000049095.5	ENSMUSG00000034171	Faah	0.000189887232049	3.97474196405771	0.043847504383274	0.856255933827049	2.77108039204307	0.044305470815969	0.370766586480894	0.36458229122767	0	0.290095645652405	2.91484000380839	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000029948.14	ENSMUSG00000052430	Bmpr1b	0.00019207564534	1.53735937900203	1.48604335673684	3.26628776133846	10.0468471688757	2.23658881210659	3.56920626340524	4.45902995925951	1.05988094446466	1.66848758804798	6.68531143163131	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000039438.8	ENSMUSG00000059146	Ntrk3	0.000200937389272	1.23509053181236	7.92562022188318	45.6073871447761	27.5728300990979	9.84252462467141	41.4860735308704	21.8537290864898	8.65661969429246	18.8891680410104	38.0764418343987	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000216755.1	ENSMUSG00000032060	Cryab	0.000201137509929	1.86068960010496	53.3602968499878	178.287914041498	134.879526170755	29.2852621697323	159.800343118196	311.914359684616	16.2585348182143	217.437194104327	128.399872707546	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000017561.14	ENSMUSG00000017417	Plxdc1	0.000223170566455	2.35017726262532	1.08631555771466	13.3160442246077	9.24947220756052	0.776573916310457	5.94185766773864	8.06789408186935	0.858681029199228	1.78537013353724	9.64803626771775	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000055408.12	ENSMUSG00000041609	Bicdl1	0.000223411394705	3.97314682442935	0	0.557364556015568	1.4110212016653	0.21397506232983	0.531886729233806	1.35628486284339	0	0.416631583437989	1.82509342414309	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000029060.10	ENSMUSG00000027546	Atp9a	0.000236628856069	5.20669781527605	0	4.85961875023404	11.1521284890666	0.036307099070482	3.19118060971661	1.57955258997432	0	4.11954594502938	1.19499185769147	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000032185.8	ENSMUSG00000030096	Slc6a6	0.000236841287297	0.912027366399914	44.8751296321285	160.706434638749	105.245301384708	31.6057932373411	132.531157231254	82.8734637542018	41.8747138697684	175.173513001733	87.9170864417878	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000019721.6	ENSMUSG00000019577	Pdk4	0.000256404593126	1.79558891725564	1.75847965409258	6.44769448502705	13.8676914684166	1.15298391878899	7.72920019881392	9.6685040308333	2.3715494400931	2.76738388090313	6.62535919017408	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000038791.14	ENSMUSG00000033917	Gde1	0.000279651509438	0.946861821161953	43.7043753926529	75.117496080877	120.844052545836	43.4442194055039	73.9560156334875	95.0420807372907	35.9946905266387	50.2473962214005	83.7043953019153	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000200949.1	ENSMUSG00000025326	Ube3a	0.00030100962685	1.2166050636972	2.17360598402356	7.81913581290282	4.39239607609612	1.41243982246098	6.35418956932571	6.56252963208425	1.90689783393024	3.60458914711456	6.58121087985107	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000106429.5	ENSMUSG00000054091	1810037I17Rik	0.000313202068273	1.00362372965282	49.3362715732439	65.335624690847	168.521156230934	39.4709835361152	79.3749020488099	88.2192992783772	40.8437501263273	66.242889442688	88.272433740135	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000102813.1	ENSMUSG00000038987	Cfap157	0.000338409672994	1.76698135683356	0.733461607020801	1.93344895706583	3.97751882605105	0.850104330837705	2.52664313030808	3.97288171969556	0.822582725757303	2.30873072708631	5.71405979012175	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000106307.8	ENSMUSG00000028634	Hivep3	0.000347324560612	1.64406555772275	0.177713650161739	0.470738822014973	0.814228701924764	0.178118961887641	0.640186481079079	0.396569739880506	0.074418382445924	0.400357428709091	0.896037511653566	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000151120.8	ENSMUSG00000007891	Ctsd	0.000362214773406	2.04526774353188	187.353195585674	1106.16333230501	3555.74715787494	281.66097412242	1167.92573001786	2446.0846079981	335.907276077077	1209.72544885112	778.464091561509	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000046983.9	ENSMUSG00000037049	Smpd1	0.000403491536252	0.899915073514841	27.8346483677724	75.6449107362555	103.338333361687	38.5058617149087	82.7333715569391	70.4476649427726	32.3343351387681	68.3119142880506	58.7100356973206	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000031263.1	ENSMUSG00000029321	Slc10a6	0.000407236970021	2.98718042826681	0.030721889063141	1.80755973658911	1.70017489822116	0.044756020844869	2.40999772348681	2.44902124323335	0.104403127224535	0.425387507712426	0.527456958175212	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000126487.1	ENSMUSG00000029070	Mxra8	0.000446202484575	1.35380136161562	31.0893612099309	87.7031573608053	109.261142206592	17.2721077909527	46.3314733753197	68.3536719587474	29.0086649785055	39.4214207040463	95.8162974409334	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000139719.7	ENSMUSG00000079484	Phyhd1	0.0004931455553	1.88073634524353	2.5990138102357	15.3151982592446	44.6947975028454	5.64880677564918	27.7604858091332	27.9581782705767	10.9704751458384	15.3635785193758	29.7083580724329	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000106089.7	ENSMUSG00000039208	Metrnl	0.000505296457282	1.42239563240382	6.03785628503029	25.0305789431228	33.5792346047113	10.2714141204398	20.5823229505937	40.2304758651729	6.48618636598215	13.4471419989423	17.3828735639364	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000038188.13	ENSMUSG00000037736	Limch1	0.000506183862074	0.915192881017493	20.37780368097	31.0057406850153	44.9115811396297	19.8410056063332	52.5200193342837	41.1193001468606	14.9397252971181	23.8455527924588	42.6343094274982	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000036991.4	ENSMUSG00000041548	Hspb8	0.000548278184426	1.69197514644967	43.8203367035895	197.772170350617	431.555774650297	36.8845237654777	440.379248681065	179.88667581351	71.284058703062	211.458924904648	195.914621375111	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000188307.1	ENSMUSG00000026442	Nfasc	0.000579685183732	3.0604523238697	0.160636684597151	0.648356426472488	4.52362541402662	0.16802116790036	2.87840048550347	2.96871741298321	0.090257873106322	0.333334485858906	1.85869551923018	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000203030.2	ENSMUSG00000045962	Wnk1	0.000602174612785	0.872524668703946	21.7020906474433	35.4441902186638	46.7905023065645	19.7330783118374	37.6472899940799	47.7116625491366	24.1604756221247	33.5399902111237	53.2336123993137	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000050584.9	ENSMUSG00000046727	Cystm1	0.000613363164234	2.38984828821817	8.67773241710004	19.75389777778	101.204695244174	8.71985881727141	43.0945374530799	67.2800248421845	2.49593732872431	16.8353068665072	29.5444969500032	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
ENSMUST00000030947.3	ENSMUSG00000029070	Mxra8	0.000692397057821	1.62042111325196	33.8377540843283	158.824982601626	301.858595825794	49.8417838284557	143.557167525834	249.819409480221	46.0069348149431	74.0797522822387	110.030978740035	Cluster 3	1	"Down in prolif	 Up at D4	 Stay up "						
